customer_id,total_basket_count,tenure,sale
8636635,6,102,30
876043,6,129,30
12007513,7,59,20
11522133,6,64,20
9911615,6,91,20
9459457,6,96,20
8022231,6,105,30
8250781,6,104,30
8988035,6,99,20
248843,6,130,30
10364921,6,82,20
8980335,6,99,20
8878555,7,100,30
824705,6,129,30
8328761,6,103,30
5265015,6,113,30
9796983,6,93,20
11116413,7,70,20
5120521,6,113,30
836870,6,129,30
10976833,6,71,20
8561161,6,102,30
12478179,7,53,20
4666977,6,115,30
4657429,6,115,30
8134890,6,104,30
10688041,6,75,20
10227077,6,85,20
5050787,7,114,30
8038947,7,105,30
537173,6,130,30
10840011,6,73,20
8825005,6,101,30
4836013,7,114,30
9161033,6,98,20
4954719,7,114,30
4208239,6,117,30
7903525,7,105,30
10216507,6,86,20
10352363,6,82,20
11640825,6,62,20
11737047,7,61,20
8751365,6,101,30
12471389,6,53,20
12265071,6,56,20
10581725,6,77,20
10910151,7,72,20
12153687,6,57,20
8012501,6,105,30
9661463,6,95,20
10397024,6,81,20
11768239,6,61,20
11602507,7,63,20
12495007,7,53,20
868343,6,129,30
11554291,9,63,20
11888457,6,60,20
9932895,6,91,20
11606371,6,63,20
579593,7,130,30
10548881,6,78,20
11946627,7,59,20
1126223,6,127,30
11484095,6,64,20
7956109,6,105,30
10463215,6,80,20
11110351,6,70,20
12239815,6,56,20
10145023,6,87,20
11424707,6,65,20
9196509,6,98,20
10955805,6,72,20
12374901,6,54,20
5044585,6,114,30
11442585,6,65,20
12426841,6,54,20
9096390,6,99,20
11688999,6,62,20
4940481,6,114,30
10982825,8,71,20
12020351,7,58,20
11309879,6,67,20
11408845,6,65,20
10442523,6,80,20
10159275,7,87,20
9854398,8,92,20
12199271,9,56,20
452795,6,130,30
10655351,6,76,20
12158881,6,57,20
12311831,6,55,20
11629023,6,62,20
11786943,6,61,20
10088505,8,88,20
867349,7,129,30
11195947,6,69,20
11731951,6,61,20
10863503,6,73,20
8055481,6,105,30
11232165,7,68,20
5036801,6,114,30
12467919,6,53,20
10153913,6,87,20
11585595,6,63,20
12473951,8,53,20
12173399,6,57,20
11699317,7,62,20
11263875,6,68,20
12349365,6,55,20
10032533,6,89,20
11837203,11,60,20
12511905,6,53,20
12054777,7,58,20
5258650,6,113,30
11260095,7,68,20
11204389,8,69,20
4855235,6,114,30
12114263,6,57,20
11335779,7,66,20
11242329,7,68,20
11571455,6,63,20
10674265,6,76,20
11252297,8,68,20
10759735,13,74,20
9989497,7,90,20
10660097,6,76,20
4294409,6,117,30
8039409,7,105,30
4642351,6,115,30
12196527,6,56,20
11723397,6,61,20
10719359,6,75,20
11620777,7,63,20
12026945,6,58,20
11018749,6,71,20
11456683,6,64,20
11215603,6,69,20
11447177,7,65,20
11346153,7,66,20
10318609,8,83,20
11252591,6,68,20
10185875,6,86,20
8633863,6,102,30
11373761,7,66,20
9779637,6,93,20
11402825,7,65,20
10940223,6,72,20
12140933,7,57,20
9310483,7,97,20
9435041,6,96,20
10492993,8,79,20
8466199,6,103,30
4880897,7,114,30
9771559,6,94,20
1124543,6,127,30
9444113,6,96,20
11217969,6,69,20
9698731,7,94,20
9474451,6,96,20
9938635,6,91,20
9133915,9,99,20
156205,6,130,30
8419915,7,103,30
9958361,6,90,20
9988825,6,90,20
4999099,7,114,30
9281853,6,98,20
10848817,6,73,20
8265005,6,104,30
10158743,8,87,20
9502857,6,96,20
845677,7,129,30
10036817,8,89,20
652925,6,130,30
8446977,7,103,30
8455475,7,103,30
10269665,6,84,20
8023701,7,105,30
4309767,6,117,30
8741357,6,101,30
10329179,6,83,20
8772379,7,101,30
11692391,6,62,20
10307161,7,83,20
9599121,6,95,20
9009399,9,99,20
8482621,9,103,30
9573893,6,95,20
833903,6,129,30
8809381,6,101,30
11467615,6,64,20
4350199,6,117,30
12343471,6,55,20
54215,6,131,30
9166773,6,98,20
4811793,6,115,30
10497907,6,79,20
10488877,6,79,20
9163035,6,98,20
11921455,6,59,20
4713056,6,115,30
10025589,6,89,20
673841,7,130,30
4784591,6,115,30
11420227,6,65,20
10089195,6,88,20
9698465,8,94,20
11448101,6,64,20
4776821,6,115,30
197328,6,130,30
738325,6,129,30
4713429,6,115,30
4987871,6,114,30
870681,6,129,30
11855487,6,60,20
10353385,7,82,20
12512731,7,53,20
5270741,6,113,30
5060349,7,114,30
9869531,6,92,20
863586,6,129,30
8989505,6,99,20
9573095,6,95,20
8895621,7,100,30
9676037,6,94,20
8406699,6,103,30
4306057,6,117,30
4354259,7,117,30
11931269,6,59,20
9603139,6,95,20
824327,6,129,30
1034551,6,127,30
4664065,6,115,30
4654461,7,115,30
10388371,7,82,20
12087985,7,58,20
10185259,6,86,20
5297761,6,113,30
8893661,6,100,30
10413179,6,81,20
10256449,6,84,20
9604903,6,95,20
9646203,6,95,20
12508769,7,53,20
9406999,6,97,20
11659151,6,62,20
9067470,7,99,20
11082827,6,70,20
4967697,7,114,30
9932699,6,91,20
10222121,7,85,20
8420923,8,103,30
9137149,6,98,20
9083712,6,99,20
828499,6,129,30
12051893,6,58,20
10896277,7,72,20
850129,8,129,30
12009739,6,59,20
10153829,7,87,20
10816015,6,74,20
10356857,7,82,20
11467267,6,64,20
10987585,6,71,20
10204439,6,86,20
11957155,6,59,20
11877145,7,60,20
10178105,6,86,20
11535699,6,64,20
10878413,6,73,20
9982735,8,90,20
11406759,6,65,20
9940802,6,91,20
12454463,6,53,20
8033683,6,105,30
8652875,6,102,30
10084753,6,88,20
8542989,7,102,30
11277133,6,67,20
9603349,6,95,20
12295073,7,55,20
10299625,6,83,20
10799621,7,74,20
8430835,6,103,30
9629025,6,95,20
12066439,6,58,20
847791,6,129,30
228823,6,130,30
10887107,8,72,20
11903955,6,60,20
10957429,6,72,20
9951597,6,90,20
5227285,6,113,30
12398939,6,54,20
4241307,6,117,30
8274623,7,104,30
11020233,7,71,20
5284601,6,113,30
8449581,6,103,30
10833109,9,73,20
10644067,6,76,20
1113665,6,127,30
11950421,6,59,20
10973907,6,71,20
11164727,6,69,20
11440499,6,65,20
12257343,6,56,20
11312105,6,67,20
12118015,7,57,20
4733323,6,115,30
10543519,6,78,20
10634659,6,76,20
10302047,6,83,20
8957025,6,100,30
10301809,6,83,20
8075837,6,105,30
11544071,7,63,20
11505529,7,64,20
11315929,7,67,20
363111,6,130,30
11218585,8,69,20
12300729,6,55,20
8495067,6,102,30
9868649,6,92,20
10234385,6,85,20
9689547,6,94,20
8268099,7,104,30
12503715,6,53,20
10710035,6,75,20
11134361,6,70,20
12472285,6,53,20
10460807,6,80,20
11138673,6,70,20
10294851,6,83,20
10822791,6,73,20
810747,6,129,30
4314695,6,117,30
11111177,8,70,20
12149655,7,57,20
4812255,8,115,30
8902151,6,100,30
9528420,6,96,20
10439331,8,80,20
823725,6,129,30
10097927,6,88,20
9896271,6,91,20
10989783,6,71,20
11125737,7,70,20
11642155,6,62,20
10312813,6,83,20
10504235,7,79,20
12507255,6,53,20
5192677,6,113,30
12016165,6,58,20
11627105,6,62,20
11335212,7,66,20
11636989,7,62,20
8943025,6,100,30
8431731,6,103,30
11041849,6,71,20
10566773,6,78,20
4666865,6,115,30
5214545,7,113,30
11849173,6,60,20
11349737,6,66,20
11680235,6,62,20
10033191,6,89,20
11315689,6,67,20
11860023,6,60,20
10473659,6,80,20
9038071,10,99,20
10957399,6,72,20
4777675,7,115,30
8722707,6,101,30
11844357,6,60,20
11170537,6,69,20
8382255,7,103,30
10618181,6,77,20
12085353,6,58,20
11157265,6,69,20
4781833,6,115,30
12113549,6,57,20
12053783,6,58,20
4746357,6,115,30
10810233,6,74,20
11914035,6,59,20
12350821,6,55,20
8912981,7,100,30
10838517,6,73,20
11880057,6,60,20
4307639,6,117,30
10431057,7,81,20
11543287,8,63,20
9105061,7,99,20
8158647,6,104,30
10295635,6,83,20
9708097,7,94,20
4687711,6,115,30
9383955,7,97,20
12510043,7,53,20
544004,6,130,30
11324915,6,67,20
1072589,6,127,30
8763559,6,101,30
9192589,6,98,20
10436545,7,81,20
8636677,6,102,30
9730623,6,94,20
51751,6,131,30
11793817,6,61,20
10464909,7,80,20
9760345,6,94,20
8224615,6,104,30
1110963,6,127,30
9829379,6,93,20
11906293,6,60,20
14309,6,131,30
9447221,6,96,20
815151,6,129,30
857367,6,129,30
5098115,7,113,30
841925,6,129,30
9065791,6,99,20
10323131,6,83,20
9516437,7,96,20
11807285,6,60,20
1111859,6,127,30
11267837,6,68,20
10855817,6,73,20
4850335,7,114,30
814443,6,129,30
11948667,6,59,20
9883979,6,92,20
11228679,7,68,20
8754417,7,101,30
10038973,6,89,20
10567515,8,78,20
4338593,6,117,30
10725239,6,75,20
12299665,6,55,20
9597273,6,95,20
8272271,6,104,30
10222135,6,85,20
9262547,6,98,20
11922995,7,59,20
10932453,7,72,20
5071283,6,113,30
10592253,6,77,20
4370374,7,117,30
4248335,7,117,30
10311371,6,83,20
4789561,7,115,30
8966643,7,99,20
27083,6,131,30
4352145,7,117,30
10268629,6,84,20
4876081,7,114,30
438333,6,130,30
12318089,8,55,20
1116549,6,127,30
9277779,7,98,20
8182587,6,104,30
9593227,7,95,20
5175471,9,113,30
5151979,6,113,30
180075,7,130,30
4377135,11,117,30
842779,8,129,30
8288945,6,104,30
9099335,6,99,20
9727431,7,94,20
4672283,7,115,30
9153417,8,98,20
1108653,7,127,30
7936579,7,105,30
9682253,6,94,20
9396072,6,97,20
9162636,6,98,20
10167227,6,86,20
330575,6,130,30
8897945,6,100,30
11312637,7,67,20
10563510,8,78,20
12064157,6,58,20
8267021,9,104,30
11300933,6,67,20
10701145,6,75,20
8264277,6,104,30
10069871,6,88,20
8223397,6,104,30
10982223,7,71,20
8708777,6,101,30
5068161,6,114,30
9745967,6,94,20
8014867,6,105,30
9882733,6,92,20
8582973,10,102,30
9528071,6,96,20
8393181,6,103,30
4234629,6,117,30
10365411,6,82,20
8915109,6,100,30
4349793,7,117,30
8643434,7,102,30
8033991,7,105,30
10730335,6,75,20
11595815,7,63,20
11894724,6,60,20
10895759,6,72,20
11116973,6,70,20
12166091,6,57,20
12458677,7,53,20
12299312,9,55,20
12032811,7,58,20
10902661,6,72,20
8520169,6,102,30
11161238,6,69,20
10390919,7,81,20
12468225,6,53,20
12047833,6,58,20
10257631,6,84,20
9557611,7,95,20
11859127,6,60,20
10133837,6,87,20
11279826,6,67,20
10390051,6,81,20
8397403,6,103,30
11990153,6,59,20
11477949,6,64,20
11757137,6,61,20
11697203,6,62,20
11255097,6,68,20
9501065,6,96,20
11518563,10,64,20
11407697,6,65,20
880061,6,129,30
12494055,6,53,20
10103359,8,88,20
11354707,6,66,20
10463691,6,80,20
11978617,6,59,20
12141255,6,57,20
5049429,6,114,30
9214107,6,98,20
11538303,6,63,20
9854845,6,92,20
10500749,7,79,20
10892945,6,72,20
11051327,6,70,20
11995319,6,59,20
10560991,6,78,20
11186413,10,69,20
10574389,6,77,20
627823,9,130,30
11875297,6,60,20
8843303,6,100,30
9846389,6,92,20
10509709,6,79,20
11956469,6,59,20
5045607,7,114,30
11645487,6,62,20
8592843,6,102,30
311689,7,130,30
10429713,6,81,20
11762149,9,61,20
12213523,6,56,20
4268383,7,117,30
10455599,7,80,20
4751817,6,115,30
10723867,6,75,20
11807873,6,60,20
11576187,6,63,20
4885965,6,114,30
12456689,6,53,20
9751637,6,94,20
1043455,6,127,30
10887331,6,72,20
11115895,6,70,20
8954673,6,100,30
10934175,6,72,20
4687599,6,115,30
11217899,6,69,20
11766573,6,61,20
1115289,6,127,30
10762493,6,74,20
12132687,6,57,20
10065027,6,88,20
11726169,6,61,20
11372585,7,66,20
11228609,6,68,20
1130605,6,127,30
4977609,6,114,30
10727787,6,75,20
10201597,7,86,20
10331909,6,83,20
1053269,6,127,30
9574481,6,95,20
9189999,8,98,20
9218909,6,98,20
12091051,6,58,20
10268783,7,84,20
12032433,6,58,20
9604679,6,95,20
9951991,6,90,20
12132253,8,57,20
10610719,6,77,20
1077979,8,127,30
9973845,7,90,20
9520035,6,96,20
9312905,6,97,20
10063557,6,88,20
4328569,6,117,30
11915337,7,59,20
9995433,6,89,20
12385933,6,54,20
10138541,7,87,20
239057,6,130,30
11043403,6,71,20
12214545,7,56,20
4985519,6,114,30
11281459,6,67,20
8228815,6,104,30
8638105,6,102,30
11197277,6,69,20
12234411,6,56,20
10157805,6,87,20
8944915,6,100,30
4927195,6,114,30
9573207,6,95,20
10543729,6,78,20
9595691,7,95,20
11002453,6,71,20
10773427,7,74,20
9337503,6,97,20
9031379,8,99,20
8556331,6,102,30
10629563,8,76,20
10171889,6,86,20
10047415,6,89,20
840077,7,129,30
12305279,9,55,20
10441963,6,80,20
4628295,7,115,30
8403199,6,103,30
12373407,6,54,20
11103057,6,70,20
8502095,7,102,30
9041109,6,99,20
12434275,6,53,20
10292135,7,84,20
4162053,6,117,30
10357459,6,82,20
10570847,6,77,20
5076967,7,113,30
9188487,6,98,20
12307365,6,55,20
9562959,7,95,20
9663143,6,95,20
4317285,6,117,30
10978989,7,71,20
4697511,6,115,30
10820677,6,73,20
4859423,6,114,30
11205607,6,69,20
8266293,6,104,30
4185895,7,117,30
1121057,6,127,30
8040599,6,105,30
12300855,6,55,20
8813609,6,101,30
9964045,6,90,20
568631,6,130,30
8209887,7,104,30
10566913,8,78,20
9405011,7,97,20
221515,6,130,30
824621,7,129,30
4290349,6,117,30
9587011,6,95,20
10893052,7,72,20
9056075,6,99,20
8671523,8,102,30
11052937,6,70,20
5057339,12,114,30
10776899,7,74,20
4626265,6,115,30
12451789,6,53,20
10938165,6,72,20
12482519,7,53,20
10004911,6,89,20
9755249,6,94,20
8896021,6,100,30
8909705,6,100,30
10841089,6,73,20
12503477,6,53,20
10485937,6,79,20
871605,6,129,30
8877869,6,100,30
11089239,6,70,20
12488623,6,53,20
9265193,6,98,20
9859983,7,92,20
569807,8,130,30
11112619,6,70,20
8582399,6,102,30
8759723,7,101,30
10700571,7,75,20
8915683,7,100,30
11370037,9,66,20
4688355,6,115,30
10265773,6,84,20
10179883,8,86,20
5084317,6,113,30
4198411,6,117,30
8591653,9,102,30
4958597,8,114,30
10284631,8,84,20
8523809,6,102,30
5083477,8,113,30
5255845,6,113,30
4638459,6,115,30
8978235,6,99,20
4843335,6,114,30
7868917,6,105,30
9149595,6,98,20
5025769,6,114,30
9129477,6,99,20
9261441,6,98,20
10341135,6,83,20
9316223,6,97,20
8751757,7,101,30
10898671,8,72,20
10489227,7,79,20
9410135,6,97,20
4737691,6,115,30
10109183,6,88,20
4317747,6,117,30
136493,6,130,30
10386733,6,82,20
12486971,6,53,20
11951919,6,59,20
10864315,7,73,20
11547200,7,63,20
10241903,6,85,20
10710959,6,75,20
11449655,6,64,20
12184321,6,57,20
12241523,6,56,20
10941329,7,72,20
12170949,7,57,20
9464735,7,96,20
11168059,6,69,20
10495513,8,79,20
8522675,10,102,30
12259709,9,56,20
1054753,6,127,30
1054235,8,127,30
11275929,6,67,20
8885975,6,100,30
8257526,7,104,30
4741653,7,115,30
11813823,6,60,20
10135545,6,87,20
10729330,7,75,20
11994843,8,59,20
10689021,7,75,20
11274851,6,68,20
842681,6,129,30
407099,6,130,30
8966195,6,99,20
754663,6,129,30
163163,6,130,30
4245437,6,117,30
10887625,6,72,20
824747,8,129,30
28749,7,131,30
11252871,6,68,20
10582775,7,77,20
12245219,6,56,20
5119765,6,113,30
12086445,6,58,20
11619699,6,63,20
12270181,6,56,20
11410273,6,65,20
12136131,6,57,20
12381201,6,54,20
5277363,6,113,30
8916481,6,100,30
11376617,6,66,20
9344853,6,97,20
10027465,6,89,20
11274263,8,68,20
11943337,7,59,20
11999407,6,59,20
8232721,6,104,30
815381,6,129,30
10212797,6,86,20
8651377,6,102,30
7958419,8,105,30
12057521,6,58,20
1109983,6,127,30
11117813,6,70,20
11673613,6,62,20
11772299,6,61,20
813435,6,129,30
11514027,10,64,20
10737968,7,75,20
9936745,6,91,20
11729921,7,61,20
11683091,6,62,20
8936123,6,100,30
9514127,7,96,20
9702119,6,94,20
12183976,6,57,20
1102871,6,127,30
7906129,9,105,30
11944317,6,59,20
12144517,6,57,20
10842223,6,73,20
857353,6,129,30
11540837,6,63,20
4297294,6,117,30
12195001,7,57,20
11431679,6,65,20
12223127,9,56,20
4257099,6,117,30
9450371,6,96,20
10852751,8,73,20
4706121,9,115,30
11752181,6,61,20
12154695,12,57,20
8293061,6,104,30
11104920,7,70,20
11236141,6,68,20
4949497,7,114,30
11144259,12,69,20
10342647,7,82,20
12273779,6,56,20
7995169,7,105,30
9898007,6,91,20
11592371,7,63,20
9550121,7,95,20
9801295,8,93,20
10868151,6,73,20
10184839,6,86,20
8007315,6,105,30
12098961,8,58,20
10849335,6,73,20
10279101,6,84,20
832601,7,129,30
11682895,7,62,20
812329,8,129,30
8463049,6,103,30
11700381,6,62,20
877107,7,129,30
10951493,6,72,20
9505923,6,96,20
10017189,7,89,20
10861176,6,73,20
8330721,7,103,30
9816877,7,93,20
10641351,6,76,20
10355681,6,82,20
9580389,6,95,20
1133937,6,127,30
1079771,6,127,30
12157215,7,57,20
10612847,8,77,20
12109993,6,57,20
5080859,7,113,30
1062761,6,127,30
1123325,8,127,30
78883,6,131,30
8512917,6,102,30
11058313,6,70,20
376313,7,130,30
1074201,6,127,30
11605755,6,63,20
10789849,6,74,20
10745357,6,74,20
1070601,7,127,30
5245219,6,113,30
1061449,6,127,30
12155731,7,57,20
11599413,8,63,20
1132103,6,127,30
11389637,7,65,20
9879205,6,92,20
4627035,7,115,30
1088017,7,127,30
11500895,6,64,20
9302640,7,97,20
9977541,7,90,20
9462715,6,96,20
4946473,7,114,30
5214307,9,113,30
9874851,7,92,20
8355109,6,103,30
12492207,8,53,20
32515,9,131,30
5123307,6,113,30
8034019,6,105,30
4786033,7,115,30
11188835,7,69,20
606641,6,130,30
9115435,6,99,20
5102573,7,113,30
8208291,6,104,30
10915745,8,72,20
9929787,7,91,20
11950561,6,59,20
5147079,6,113,30
9031812,6,99,20
9889719,6,91,20
10322039,9,83,20
5161723,6,113,30
1086519,6,127,30
11084717,7,70,20
10031847,6,89,20
8161347,6,104,30
541289,9,130,30
4753273,6,115,30
9418661,6,97,20
10903921,6,72,20
10059189,7,88,20
1095391,6,127,30
9110955,8,99,20
4998035,6,114,30
4828621,6,114,30
8655689,6,102,30
11221091,6,68,20
11766853,7,61,20
9723287,6,94,20
5107305,6,113,30
5144559,7,113,30
4839695,6,114,30
10272899,8,84,20
10071593,6,88,20
10249281,6,85,20
9266915,7,98,20
9493743,7,96,20
10497529,7,79,20
8481907,6,103,30
9225489,6,98,20
9574019,7,95,20
8332093,6,103,30
11173617,9,69,20
4714899,6,115,30
9434721,7,96,20
9531879,6,96,20
8818243,6,101,30
12286001,7,56,20
10825619,7,73,20
10930353,6,72,20
5091289,7,113,30
9162321,6,98,20
11241643,6,68,20
10068249,7,88,20
9901481,6,91,20
10361771,6,82,20
12153001,6,57,20
12366404,6,54,20
12480279,6,53,20
10969679,6,71,20
12053713,6,58,20
8999585,6,99,20
12360005,6,54,20
10835685,6,73,20
10495765,6,79,20
10812753,6,74,20
9153949,7,98,20
8852459,8,100,30
5102335,6,113,30
10651263,6,76,20
12461869,6,53,20
10646307,6,76,20
12253689,6,56,20
832041,6,129,30
10047345,6,89,20
10600905,6,77,20
12137797,8,57,20
10612357,6,77,20
105749,6,130,30
4644353,6,115,30
827505,6,129,30
9857427,6,92,20
12514915,6,53,20
8212099,6,104,30
12388873,7,54,20
11867625,6,60,20
4792613,8,115,30
10754639,7,74,20
12177809,6,57,20
10645201,6,76,20
10445225,6,80,20
11657177,6,62,20
10003735,6,89,20
11710307,6,62,20
827309,8,129,30
10509303,9,79,20
7901999,6,105,30
10629143,7,76,20
12337045,6,55,20
10065587,6,88,20
12183731,7,57,20
9819453,6,93,20
11193189,7,69,20
7991879,6,105,30
12471534,6,53,20
8854741,6,100,30
11036991,6,71,20
12086767,6,58,20
9894087,9,91,20
10219671,6,85,20
12484087,7,53,20
11789043,8,61,20
11070787,8,70,20
11192591,8,69,20
4677309,6,115,30
8421413,6,103,30
12191823,6,57,20
10155747,6,87,20
8853495,6,100,30
11582347,6,63,20
10331097,6,83,20
11747373,7,61,20
11942637,6,59,20
4925725,6,114,30
11349667,6,66,20
11303565,7,67,20
12022045,6,58,20
8101100,6,105,30
11723831,6,61,20
11341225,6,66,20
11374334,6,66,20
11889335,6,60,20
10544065,6,78,20
4318811,6,117,30
11344487,6,66,20
4761939,7,115,30
5159819,6,113,30
10727303,6,75,20
11437727,8,65,20
12076197,6,58,20
15155,7,131,30
11578945,6,63,20
10851295,6,73,20
10605287,6,77,20
11156159,6,69,20
8139705,6,104,30
10771999,7,74,20
11184705,6,69,20
1115205,6,127,30
1037365,6,127,30
4729333,9,115,30
9347485,7,97,20
5208623,7,113,30
11638011,6,62,20
436219,6,130,30
11255041,8,68,20
12191305,7,57,20
11341085,6,66,20
9357411,8,97,20
11342429,6,66,20
11684603,7,62,20
10463285,6,80,20
9451323,6,96,20
4158273,7,117,30
4189507,6,117,30
5273401,7,113,30
12390847,6,54,20
11881457,6,60,20
12308681,7,55,20
10907365,7,72,20
4686199,6,115,30
11885517,6,60,20
11939767,7,59,20
10929751,7,72,20
11616423,6,63,20
11342807,6,66,20
11177180,6,69,20
11821173,8,60,20
11263259,6,68,20
11699135,6,62,20
10963449,8,72,20
11197515,6,69,20
11964099,6,59,20
10718603,6,75,20
10321523,7,83,20
9873913,6,92,20
4809301,6,115,30
487249,6,130,30
11543175,6,63,20
5148465,6,113,30
5121193,7,113,30
11705603,6,62,20
848169,9,129,30
10451959,6,80,20
10538003,6,78,20
8639295,8,102,30
9640001,6,95,20
9160683,6,98,20
397705,7,130,30
9039275,6,99,20
11310775,7,67,20
10397989,7,81,20
819245,6,129,30
860981,6,129,30
10896207,6,72,20
9643781,6,95,20
8887935,6,100,30
8300327,6,104,30
10178035,6,86,20
4268467,6,117,30
5123881,6,113,30
12309983,8,55,20
11031349,6,71,20
8998759,6,99,20
10628765,7,76,20
9261637,6,98,20
5066075,6,114,30
11519641,6,64,20
10159667,6,87,20
8073261,7,105,30
5048659,6,114,30
9281279,7,98,20
8496592,7,102,30
9144219,7,98,20
10626259,6,76,20
5307029,6,113,30
5280597,6,113,30
10784753,6,74,20
814233,7,129,30
4160345,7,117,30
9312443,6,97,20
8166165,7,104,30
1097845,6,127,30
4861759,7,114,30
9259593,7,98,20
10126599,6,87,20
1090061,6,127,30
10960649,7,72,20
11524975,7,64,20
11148683,6,69,20
9009161,6,99,20
10300085,6,83,20
4798885,8,115,30
5103651,6,113,30
847903,6,129,30
1036707,6,127,30
8895719,7,100,30
11270742,6,68,20
9072693,6,99,20
5026605,6,114,30
4943953,7,114,30
12034085,7,58,20
4781889,6,115,30
10028641,6,89,20
7890617,6,105,30
818013,6,129,30
4866225,7,114,30
69055,8,131,30
10175109,6,86,20
5221615,6,113,30
4772663,6,115,30
1115779,6,127,30
10008131,6,89,20
8469755,6,103,30
5004783,7,114,30
11866393,6,60,20
11506719,6,64,20
10183775,6,86,20
9625483,6,95,20
11380677,7,66,20
11219971,8,68,20
4302809,6,117,30
240191,6,130,30
11341057,6,66,20
8285725,7,104,30
5061483,6,114,30
8502235,7,102,30
10192413,6,86,20
10284253,6,84,20
8486037,6,103,30
8926225,6,100,30
9077000,6,99,20
10599085,6,77,20
10988523,6,71,20
10193841,9,86,20
12031383,6,58,20
9518817,6,96,20
12454071,6,53,20
10607261,6,77,20
10929443,6,72,20
9661337,6,95,20
9198469,6,98,20
4331355,6,117,30
9144527,6,98,20
4694627,6,115,30
12500957,8,53,20
11970931,6,59,20
8083243,6,105,30
9900177,6,91,20
11478915,6,64,20
12239591,6,56,20
12053881,6,58,20
11889535,6,60,20
12311824,7,55,20
10475367,6,80,20
11114425,6,70,20
11371955,14,66,20
11781693,6,61,20
11428767,8,65,20
11601009,6,63,20
12099801,6,58,20
1046507,6,127,30
8947323,6,100,30
1096627,7,127,30
8601985,6,102,30
9920995,6,91,20
12151027,6,57,20
11398877,6,65,20
11704007,6,62,20
10765909,6,74,20
11604117,8,63,20
10484145,7,79,20
11399507,6,65,20
12337885,6,55,20
120085,6,130,30
10172519,7,86,20
8754431,7,101,30
12410755,6,54,20
11066727,6,70,20
12478655,9,53,20
10902087,6,72,20
11569257,6,63,20
10933643,6,72,20
11860583,7,60,20
5122789,7,113,30
12074461,7,58,20
11515371,6,64,20
11759489,7,61,20
10673145,7,76,20
10679865,6,75,20
11751467,6,61,20
10337215,6,83,20
11466287,6,64,20
11629835,7,62,20
10359965,6,82,20
253421,6,130,30
11178783,6,69,20
8937635,8,100,30
568001,6,130,30
11343073,7,66,20
10158617,8,87,20
11875143,6,60,20
8872045,6,100,30
9976813,6,90,20
11346069,6,66,20
12082595,9,58,20
10566059,6,78,20
11270945,6,68,20
205625,6,130,30
8747585,6,101,30
11013639,6,71,20
11160947,6,69,20
11850769,6,60,20
8506421,6,102,30
11939291,6,59,20
596337,6,130,30
10729355,6,75,20
7934479,6,105,30
5314589,7,113,30
10753015,6,74,20
11376781,6,66,20
1049811,6,127,30
11272471,6,68,20
12103847,7,58,20
11475415,6,64,20
10520069,6,79,20
11437111,8,65,20
10443055,6,80,20
10877531,6,73,20
8534673,6,102,30
11024181,6,71,20
10363367,7,82,20
12498339,6,53,20
11688685,6,62,20
11009159,6,71,20
11338019,6,66,20
12418791,6,54,20
10905909,6,72,20
11403847,6,65,20
10579541,7,77,20
1116577,6,127,30
12467987,6,53,20
8899821,7,100,30
10456411,7,80,20
539273,6,130,30
11512742,6,64,20
8959629,6,99,20
308021,6,130,30
12078983,6,58,20
11346909,6,66,20
8530809,6,102,30
11008501,6,71,20
11667103,6,62,20
11241587,6,68,20
11514713,6,64,20
12104575,6,58,20
10952165,6,72,20
11945899,6,59,20
4326245,6,117,30
10165841,6,87,20
866173,6,129,30
8962923,6,99,20
4635505,7,115,30
4255645,6,117,30
12474917,6,53,20
9986879,6,90,20
12165321,7,57,20
12079683,7,58,20
11106753,6,70,20
11322003,6,67,20
11493951,6,64,20
7917189,6,105,30
10804171,6,74,20
5068105,6,114,30
12151755,6,57,20
12332201,6,55,20
8248401,7,104,30
10596439,6,77,20
5187903,7,113,30
12089903,6,58,20
10919181,6,72,20
62867,6,131,30
11739063,7,61,20
10135055,6,87,20
9209977,6,98,20
11609507,6,63,20
11859691,6,60,20
9451687,7,96,20
9074051,6,99,20
4293793,6,117,30
11770437,6,61,20
8748565,6,101,30
11085249,6,70,20
310807,6,130,30
10367623,6,82,20
4747393,6,115,30
8451807,6,103,30
10351789,7,82,20
8829205,7,100,30
10230269,6,85,20
8456959,6,103,30
9831835,6,93,20
8552523,7,102,30
9273075,7,98,20
811943,6,129,30
10127145,7,87,20
8635655,6,102,30
514465,6,130,30
11809889,6,60,20
11421137,6,65,20
4249682,6,117,30
10286801,6,84,20
11096253,7,70,20
10323327,6,83,20
10286745,6,84,20
4865623,6,114,30
9239167,6,98,20
11974094,9,59,20
4297419,6,117,30
4303607,6,117,30
4319693,6,117,30
10872715,6,73,20
4268948,8,117,30
4681509,7,115,30
11306253,6,67,20
11465083,7,64,20
9500491,6,96,20
8444233,6,103,30
396291,6,130,30
4678317,7,115,30
8349131,6,103,30
5015381,6,114,30
347515,6,130,30
813687,6,129,30
11694837,6,62,20
9137569,6,98,20
11037173,7,71,20
10851379,6,73,20
5171453,6,113,30
11724363,6,61,20
9047647,6,99,20
9768204,6,94,20
10162299,6,87,20
8652525,6,102,30
12007793,6,59,20
4378241,6,117,30
8220289,7,104,30
8508353,6,102,30
1061879,6,127,30
11163523,7,69,20
1115835,6,127,30
10313177,6,83,20
11094223,8,70,20
